anbieter_name,tarif_name,besonderheiten_json,geburtsjahr,summe_eur,beitrag_eur
Allianz,Bestattungsschutzbrief,"{""lebenslang"":true,""gp"":false,""wartezeit_monate"":12,""doppelte_unfall"":true,""rueckholung"":true,""kindermitvers"":false}",1967,8000,35.28
Allianz,Bestattungsschutzbrief,"{""lebenslang"":true,""gp"":false,""wartezeit_monate"":12,""doppelte_unfall"":true,""rueckholung"":true,""kindermitvers"":false}",1967,10000,44.10
DELA,sorgenfrei Leben,"{""lebenslang"":true,""gp"":true,""wartezeit_monate"":0,""doppelte_unfall"":true,""rueckholung"":true,""kindermitvers"":true}",1967,5000,19.58
DELA,sorgenfrei Leben,"{""lebenslang"":true,""gp"":true,""wartezeit_monate"":0,""doppelte_unfall"":true,""rueckholung"":true,""kindermitvers"":true}",1967,8000,31.33
DELA,sorgenfrei Leben,"{""lebenslang"":true,""gp"":true,""wartezeit_monate"":0,""doppelte_unfall"":true,""rueckholung"":true,""kindermitvers"":true}",1967,10000,39.16
Ideal,Sterbegeld pur+,"{""lebenslang"":true,""gp"":false,""wartezeit_monate"":36,""doppelte_unfall"":false,""rueckholung"":true,""kindermitvers"":true}",1967,5000,21.06
Ideal,Sterbegeld pur+,"{""lebenslang"":true,""gp"":false,""wartezeit_monate"":36,""doppelte_unfall"":false,""rueckholung"":true,""kindermitvers"":true}",1967,8000,33.70
Ideal,Sterbegeld pur+,"{""lebenslang"":true,""gp"":false,""wartezeit_monate"":36,""doppelte_unfall"":false,""rueckholung"":true,""kindermitvers"":true}",1967,10000,42.12
LV1871,Comfort plus,"{""lebenslang"":true,""gp"":false,""wartezeit_monate"":12,""doppelte_unfall"":true,""rueckholung"":false,""kindermitvers"":false}",1967,5000,23.33
LV1871,Comfort plus,"{""lebenslang"":true,""gp"":false,""wartezeit_monate"":12,""doppelte_unfall"":true,""rueckholung"":false,""kindermitvers"":false}",1967,8000,37.33
LV1871,Comfort plus,"{""lebenslang"":true,""gp"":false,""wartezeit_monate"":12,""doppelte_unfall"":true,""rueckholung"":false,""kindermitvers"":false}",1967,10000,46.66
November,Basic Plus,"{""lebenslang"":false,""gp"":false,""wartezeit_monate"":12,""doppelte_unfall"":true,""rueckholung"":true,""kindermitvers"":false,""zahlung_bis_alter"":85}",1967,5000,20.17
November,Basic Plus,"{""lebenslang"":false,""gp"":false,""wartezeit_monate"":12,""doppelte_unfall"":true,""rueckholung"":true,""kindermitvers"":false,""zahlung_bis_alter"":85}",1967,8000,32.27
November,Basic Plus,"{""lebenslang"":false,""gp"":false,""wartezeit_monate"":12,""doppelte_unfall"":true,""rueckholung"":true,""kindermitvers"":false,""zahlung_bis_alter"":85}",1967,10000,40.34
Allianz,Bestattungsschutzbrief,"{""lebenslang"":true,""gp"":false,""wartezeit_monate"":12,""doppelte_unfall"":true,""rueckholung"":true,""kindermitvers"":false}",1968,5000,21.26
Allianz,Bestattungsschutzbrief,"{""lebenslang"":true,""gp"":false,""wartezeit_monate"":12,""doppelte_unfall"":true,""rueckholung"":true,""kindermitvers"":false}",1968,8000,34.02
Allianz,Bestattungsschutzbrief,"{""lebenslang"":true,""gp"":false,""wartezeit_monate"":12,""doppelte_unfall"":true,""rueckholung"":true,""kindermitvers"":false}",1968,10000,42.52
DELA,sorgenfrei Leben,"{""lebenslang"":true,""gp"":true,""wartezeit_monate"":0,""doppelte_unfall"":true,""rueckholung"":true,""kindermitvers"":true}",1968,5000,18.71
DELA,sorgenfrei Leben,"{""lebenslang"":true,""gp"":true,""wartezeit_monate"":0,""doppelte_unfall"":true,""rueckholung"":true,""kindermitvers"":true}",1968,8000,29.94
DELA,sorgenfrei Leben,"{""lebenslang"":true,""gp"":true,""wartezeit_monate"":0,""doppelte_unfall"":true,""rueckholung"":true,""kindermitvers"":true}",1968,10000,37.42
Ideal,Sterbegeld pur+,"{""lebenslang"":true,""gp"":false,""wartezeit_monate"":36,""doppelte_unfall"":false,""rueckholung"":true,""kindermitvers"":true}",1968,5000,20.29
Ideal,Sterbegeld pur+,"{""lebenslang"":true,""gp"":false,""wartezeit_monate"":36,""doppelte_unfall"":false,""rueckholung"":true,""kindermitvers"":true}",1968,8000,32.46
Ideal,Sterbegeld pur+,"{""lebenslang"":true,""gp"":false,""wartezeit_monate"":36,""doppelte_unfall"":false,""rueckholung"":true,""kindermitvers"":true}",1968,10000,40.58
LV1871,Comfort plus,"{""lebenslang"":true,""gp"":false,""wartezeit_monate"":12,""doppelte_unfall"":true,""rueckholung"":false,""kindermitvers"":false}",1968,5000,20.50
LV1871,Comfort plus,"{""lebenslang"":true,""gp"":false,""wartezeit_monate"":12,""doppelte_unfall"":true,""rueckholung"":false,""kindermitvers"":false}",1968,8000,32.80
LV1871,Comfort plus,"{""lebenslang"":true,""gp"":false,""wartezeit_monate"":12,""doppelte_unfall"":true,""rueckholung"":false,""kindermitvers"":false}",1968,10000,41.00
November,Basic Plus,"{""lebenslang"":false,""gp"":false,""wartezeit_monate"":12,""doppelte_unfall"":true,""rueckholung"":true,""kindermitvers"":false,""zahlung_bis_alter"":85}",1968,5000,19.05
November,Basic Plus,"{""lebenslang"":false,""gp"":false,""wartezeit_monate"":12,""doppelte_unfall"":true,""rueckholung"":true,""kindermitvers"":false,""zahlung_bis_alter"":85}",1968,8000,30.48
November,Basic Plus,"{""lebenslang"":false,""gp"":false,""wartezeit_monate"":12,""doppelte_unfall"":true,""rueckholung"":true,""kindermitvers"":false,""zahlung_bis_alter"":85}",1968,10000,38.10
Allianz,Bestattungsschutzbrief,"{""lebenslang"":true,""gp"":false,""wartezeit_monate"":12,""doppelte_unfall"":true,""rueckholung"":true,""kindermitvers"":false}",1969,5000,20.50
Allianz,Bestattungsschutzbrief,"{""lebenslang"":true,""gp"":false,""wartezeit_monate"":12,""doppelte_unfall"":true,""rueckholung"":true,""kindermitvers"":false}",1969,8000,32.80
Allianz,Bestattungsschutzbrief,"{""lebenslang"":true,""gp"":false,""wartezeit_monate"":12,""doppelte_unfall"":true,""rueckholung"":true,""kindermitvers"":false}",1969,10000,41.00
DELA,sorgenfrei Leben,"{""lebenslang"":true,""gp"":true,""wartezeit_monate"":0,""doppelte_unfall"":true,""rueckholung"":true,""kindermitvers"":true}",1969,5000,17.90
DELA,sorgenfrei Leben,"{""lebenslang"":true,""gp"":true,""wartezeit_monate"":0,""doppelte_unfall"":true,""rueckholung"":true,""kindermitvers"":true}",1969,8000,28.64
DELA,sorgenfrei Leben,"{""lebenslang"":true,""gp"":true,""wartezeit_monate"":0,""doppelte_unfall"":true,""rueckholung"":true,""kindermitvers"":true}",1969,10000,35.80
Ideal,Sterbegeld pur+,"{""lebenslang"":true,""gp"":false,""wartezeit_monate"":36,""doppelte_unfall"":false,""rueckholung"":true,""kindermitvers"":true}",1969,5000,19.57
Ideal,Sterbegeld pur+,"{""lebenslang"":true,""gp"":false,""wartezeit_monate"":36,""doppelte_unfall"":false,""rueckholung"":true,""kindermitvers"":true}",1969,8000,31.31
Ideal,Sterbegeld pur+,"{""lebenslang"":true,""gp"":false,""wartezeit_monate"":36,""doppelte_unfall"":false,""rueckholung"":true,""kindermitvers"":true}",1969,10000,39.14
LV1871,Comfort plus,"{""lebenslang"":true,""gp"":false,""wartezeit_monate"":12,""doppelte_unfall"":true,""rueckholung"":false,""kindermitvers"":false}",1969,5000,21.71
LV1871,Comfort plus,"{""lebenslang"":true,""gp"":false,""wartezeit_monate"":12,""doppelte_unfall"":true,""rueckholung"":false,""kindermitvers"":false}",1969,8000,34.74
LV1871,Comfort plus,"{""lebenslang"":true,""gp"":false,""wartezeit_monate"":12,""doppelte_unfall"":true,""rueckholung"":false,""kindermitvers"":false}",1969,10000,43.42
November,Basic Plus,"{""lebenslang"":false,""gp"":false,""wartezeit_monate"":12,""doppelte_unfall"":true,""rueckholung"":true,""kindermitvers"":false,""zahlung_bis_alter"":85}",1969,5000,18.17
November,Basic Plus,"{""lebenslang"":false,""gp"":false,""wartezeit_monate"":12,""doppelte_unfall"":true,""rueckholung"":true,""kindermitvers"":false,""zahlung_bis_alter"":85}",1969,8000,29.07
November,Basic Plus,"{""lebenslang"":false,""gp"":false,""wartezeit_monate"":12,""doppelte_unfall"":true,""rueckholung"":true,""kindermitvers"":false,""zahlung_bis_alter"":85}",1969,10000,36.34
Allianz,Bestattungsschutzbrief,"{""lebenslang"":true,""gp"":false,""wartezeit_monate"":12,""doppelte_unfall"":true,""rueckholung"":true,""kindermitvers"":false}",1970,5000,19.80
Allianz,Bestattungsschutzbrief,"{""lebenslang"":true,""gp"":false,""wartezeit_monate"":12,""doppelte_unfall"":true,""rueckholung"":true,""kindermitvers"":false}",1970,8000,31.68
Allianz,Bestattungsschutzbrief,"{""lebenslang"":true,""gp"":false,""wartezeit_monate"":12,""doppelte_unfall"":true,""rueckholung"":true,""kindermitvers"":false}",1970,10000,39.60
DELA,sorgenfrei Leben,"{""lebenslang"":true,""gp"":true,""wartezeit_monate"":0,""doppelte_unfall"":true,""rueckholung"":true,""kindermitvers"":true}",1970,5000,17.14
DELA,sorgenfrei Leben,"{""lebenslang"":true,""gp"":true,""wartezeit_monate"":0,""doppelte_unfall"":true,""rueckholung"":true,""kindermitvers"":true}",1970,8000,27.42
DELA,sorgenfrei Leben,"{""lebenslang"":true,""gp"":true,""wartezeit_monate"":0,""doppelte_unfall"":true,""rueckholung"":true,""kindermitvers"":true}",1970,10000,34.28
Ideal,Sterbegeld pur+,"{""lebenslang"":true,""gp"":false,""wartezeit_monate"":36,""doppelte_unfall"":false,""rueckholung"":true,""kindermitvers"":true}",1970,5000,18.90
Ideal,Sterbegeld pur+,"{""lebenslang"":true,""gp"":false,""wartezeit_monate"":36,""doppelte_unfall"":false,""rueckholung"":true,""kindermitvers"":true}",1970,8000,30.24
Ideal,Sterbegeld pur+,"{""lebenslang"":true,""gp"":false,""wartezeit_monate"":36,""doppelte_unfall"":false,""rueckholung"":true,""kindermitvers"":true}",1970,10000,37.80
LV1871,Comfort plus,"{""lebenslang"":true,""gp"":false,""wartezeit_monate"":12,""doppelte_unfall"":true,""rueckholung"":false,""kindermitvers"":false}",1970,5000,20.47
LV1871,Comfort plus,"{""lebenslang"":true,""gp"":false,""wartezeit_monate"":12,""doppelte_unfall"":true,""rueckholung"":false,""kindermitvers"":false}",1970,8000,32.75
LV1871,Comfort plus,"{""lebenslang"":true,""gp"":false,""wartezeit_monate"":12,""doppelte_unfall"":true,""rueckholung"":false,""kindermitvers"":false}",1970,10000,40.94
November,Basic Plus,"{""lebenslang"":false,""gp"":false,""wartezeit_monate"":12,""doppelte_unfall"":true,""rueckholung"":true,""kindermitvers"":false,""zahlung_bis_alter"":85}",1970,5000,17.52
November,Basic Plus,"{""lebenslang"":false,""gp"":false,""wartezeit_monate"":12,""doppelte_unfall"":true,""rueckholung"":true,""kindermitvers"":false,""zahlung_bis_alter"":85}",1970,8000,28.03
November,Basic Plus,"{""lebenslang"":false,""gp"":false,""wartezeit_monate"":12,""doppelte_unfall"":true,""rueckholung"":true,""kindermitvers"":false,""zahlung_bis_alter"":85}",1970,10000,35.04

Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1986,5000,12.6
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1986,8000,19.03
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1986,10000,23.31
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1986,5000,12.45
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1986,8000,18.79
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1986,10000,23.02
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1986,5000,12.41
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1986,8000,18.73
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1986,10000,22.94
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1985,5000,12.98
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1985,8000,19.64
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1985,10000,24.08
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1985,5000,12.81
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1985,8000,19.36
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1985,10000,23.73
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1985,5000,12.76
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1985,8000,19.29
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1985,10000,23.64
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1984,5000,13.39
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1984,8000,20.29
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1984,10000,24.89
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1984,5000,13.19
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1984,8000,19.97
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1984,10000,24.49
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1984,5000,13.14
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1984,8000,19.89
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1984,10000,24.39
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1983,5000,13.82
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1983,8000,20.97
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1983,10000,25.75
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1983,5000,13.59
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1983,8000,20.61
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1983,10000,25.29
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1983,5000,13.53
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1983,8000,20.51
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1983,10000,25.16
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1982,5000,14.28
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1982,8000,21.71
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1982,10000,26.66
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1982,5000,14.02
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1982,8000,21.28
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1982,10000,26.14
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1982,5000,13.94
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1982,8000,21.16
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1982,10000,25.99
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1981,5000,14.77
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1981,8000,22.48
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1981,10000,27.65
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1981,5000,14.45
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1981,8000,21.99
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1981,10000,27.02
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1981,5000,14.37
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1981,8000,21.85
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1981,10000,26.85
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1980,5000,15.29
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1980,8000,23.31
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1980,10000,26.86
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1980,5000,14.92
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1980,8000,22.73
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1980,10000,27.95
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1980,5000,14.82
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1980,8000,22.59
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1980,10000,27.76
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1979,5000,15.84
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1979,8000,24.2
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1979,10000,29.78
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1979,5000,15.41
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1979,8000,23.53
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1979,10000,28.94
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1979,5000,15.29
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1979,8000,23.33
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1979,10000,28.69
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1978,5000,16.44
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1978,8000,25.15
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1978,10000,30.97
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1978,5000,15.92
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1978,8000,24.34
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1978,10000,29.94
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1978,5000,15.78
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1978,8000,24.12
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1978,10000,29.67
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1977,5000,17.04
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1977,8000,26.12
